STATE,STATENAME,ST_CASE,EVENTNUM,VEH_NO,VEVENTNUM,VNUMBER1,AOI1,AOI1NAME,SOE,SOENAME,VNUMBER2,VNUMBER2NAME,AOI2,AOI2NAME
47,Tennessee,470700,6,1,6,1,13,Top,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470701,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470702,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470702,2,1,2,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470703,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470703,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470703,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470703,2,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470704,1,1,1,1,83,Right-Back Side,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470704,2,1,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470704,1,2,1,1,83,Right-Back Side,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470705,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470705,2,1,2,1,4,4 Clock Point,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470706,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470706,2,1,2,1,12,12 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470706,3,1,3,1,12,12 Clock Point,50,Bridge Overhead Structure,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470706,4,1,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470707,1,1,1,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470707,1,2,1,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470708,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470708,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470708,3,1,3,1,3,3 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470709,1,1,1,1,3,3 Clock Point,12,Motor Vehicle In-Transport,2,2,7,7 Clock Point
47,Tennessee,470709,2,1,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470709,1,2,1,1,3,3 Clock Point,12,Motor Vehicle In-Transport,2,2,7,7 Clock Point
47,Tennessee,470710,1,1,1,1,62,Left-Front Side,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470710,1,2,1,1,62,Left-Front Side,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470711,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470711,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470711,2,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470712,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470712,2,1,2,1,1,1 Clock Point,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470712,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470712,4,1,4,1,98,Not Reported,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470713,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470713,2,1,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470714,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470714,2,1,2,1,11,11 Clock Point,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470714,3,1,3,1,98,Not Reported,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470714,4,1,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470715,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470715,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
47,Tennessee,470715,3,1,3,3,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,3,3 Clock Point
47,Tennessee,470715,2,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
47,Tennessee,470715,3,3,1,3,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,3,3 Clock Point
47,Tennessee,470716,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470716,2,1,2,1,1,1 Clock Point,12,Motor Vehicle In-Transport,2,2,2,2 Clock Point
47,Tennessee,470716,3,1,3,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470716,4,1,4,1,98,Not Reported,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470716,2,2,1,1,1,1 Clock Point,12,Motor Vehicle In-Transport,2,2,2,2 Clock Point
47,Tennessee,470717,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470717,2,1,2,1,12,12 Clock Point,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470718,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,10,10 Clock Point
47,Tennessee,470718,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,10,10 Clock Point
47,Tennessee,470719,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
47,Tennessee,470719,2,1,2,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470719,3,1,3,1,98,Not Reported,12,Motor Vehicle In-Transport,3,3,12,12 Clock Point
47,Tennessee,470719,4,1,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470719,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
47,Tennessee,470719,3,3,1,1,98,Not Reported,12,Motor Vehicle In-Transport,3,3,12,12 Clock Point
47,Tennessee,470720,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
47,Tennessee,470720,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
47,Tennessee,470721,1,1,1,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470722,1,1,1,1,2,2 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470722,2,1,2,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470722,3,1,3,1,12,12 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470722,1,2,1,1,2,2 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470722,4,2,2,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470722,5,2,3,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470722,6,2,4,2,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470723,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470723,2,1,2,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470723,3,1,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470723,4,1,4,1,9,9 Clock Point,39,Wall,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470723,5,1,5,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470723,6,1,6,1,18,Cargo/Vehicle Parts Set-In-Motion,54,"Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport",2,2,12,12 Clock Point
47,Tennessee,470723,6,2,1,1,18,Cargo/Vehicle Parts Set-In-Motion,54,"Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport",2,2,12,12 Clock Point
47,Tennessee,470724,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470724,2,1,2,1,8,8 Clock Point,17,Boulder,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470725,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470725,2,1,2,1,98,Not Reported,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470726,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,8,8 Clock Point
47,Tennessee,470726,2,1,2,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470726,3,1,3,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470726,4,1,4,1,2,2 Clock Point,53,Mail Box,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470726,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,8,8 Clock Point
47,Tennessee,470727,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470727,2,1,2,1,2,2 Clock Point,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470727,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470728,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
47,Tennessee,470728,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
47,Tennessee,470729,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470729,2,1,2,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470729,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470730,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470730,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470730,3,1,3,1,61,Left,53,Mail Box,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470730,4,1,4,1,55,Non-Harmful Event,67,Vehicle Went Airborne,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470730,5,1,5,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470730,6,1,6,1,61,Left,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470732,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470732,2,2,1,2,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470732,4,2,2,4,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
47,Tennessee,470732,3,3,1,3,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470732,4,4,1,4,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
47,Tennessee,470733,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
47,Tennessee,470733,3,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,3,3 Clock Point
47,Tennessee,470733,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
47,Tennessee,470733,2,2,2,2,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,6,6 Clock Point
47,Tennessee,470733,2,3,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,6,6 Clock Point
47,Tennessee,470733,3,3,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,3,3 Clock Point
47,Tennessee,470734,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470734,2,1,2,1,98,Not Reported,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470734,3,1,3,1,9,9 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470735,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
47,Tennessee,470735,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
47,Tennessee,470736,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470736,2,1,2,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470736,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470737,1,1,1,1,10,10 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470737,2,1,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470737,3,1,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470737,4,1,4,1,98,Not Reported,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470737,1,2,1,1,10,10 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470737,5,2,2,2,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470737,6,2,3,2,98,Not Reported,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470738,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470738,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470738,3,1,3,1,12,12 Clock Point,41,Shrubbery,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470738,4,1,4,1,1,1 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470738,5,1,5,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470738,6,1,6,1,0,Non-Collision,3,Immersion or Partial Immersion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470739,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470739,2,1,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470739,3,1,3,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470739,4,1,4,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470739,5,1,5,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470739,6,1,6,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470739,7,1,7,1,98,Not Reported,59,Traffic Sign Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470740,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470740,2,1,2,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470741,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
47,Tennessee,470741,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
47,Tennessee,470742,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470742,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470742,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470742,2,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470743,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470743,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
47,Tennessee,470743,3,1,3,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470743,4,1,4,1,98,Not Reported,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470743,5,1,5,1,0,Non-Collision,6,Injured In Vehicle (Non-Collision),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470743,2,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
47,Tennessee,470743,6,2,2,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470743,7,2,3,2,98,Not Reported,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470743,8,2,4,2,0,Non-Collision,6,Injured In Vehicle (Non-Collision),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470744,1,1,1,2,10,10 Clock Point,12,Motor Vehicle In-Transport,1,1,12,12 Clock Point
47,Tennessee,470744,1,2,1,2,10,10 Clock Point,12,Motor Vehicle In-Transport,1,1,12,12 Clock Point
47,Tennessee,470745,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470745,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470745,3,1,3,1,98,Not Reported,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470745,4,1,4,1,9,9 Clock Point,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470746,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470746,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470746,2,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470747,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
47,Tennessee,470747,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
47,Tennessee,470748,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470748,2,1,2,1,81,Right,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470749,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470749,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470749,3,1,3,1,11,11 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470749,4,1,4,1,9,9 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470750,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470750,2,1,2,1,12,12 Clock Point,43,Other Fixed Object,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470750,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470751,1,1,1,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470751,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,3,3 Clock Point
47,Tennessee,470751,2,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,3,3 Clock Point
47,Tennessee,470752,1,1,1,1,2,2 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470752,1,2,1,1,2,2 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470752,2,2,2,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470752,3,2,3,2,98,Not Reported,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470753,1,1,1,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,2,2 Clock Point
47,Tennessee,470753,1,2,1,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,2,2 Clock Point
47,Tennessee,470753,2,2,2,2,8,8 Clock Point,12,Motor Vehicle In-Transport,3,3,11,11 Clock Point
47,Tennessee,470753,2,3,1,2,8,8 Clock Point,12,Motor Vehicle In-Transport,3,3,11,11 Clock Point
47,Tennessee,470754,1,1,1,1,12,12 Clock Point,11,Live Animal,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470755,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470755,2,1,2,1,12,12 Clock Point,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470755,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470756,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470756,2,1,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470756,3,1,3,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470756,4,1,4,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470756,5,1,5,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
47,Tennessee,470756,6,1,6,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
47,Tennessee,470756,7,1,7,1,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
47,Tennessee,470756,6,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
