STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,Note,BodyClassId,BodyClass,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,TrailerBodyTypeId,TrailerBodyType,TrailerTypeConnectionId,TrailerTypeConnection,TrailerLengthFT,OtherTrailerInfo,AxlesCount,AxleConfigurationId,AxleConfiguration
48,Texas,482052,2,1,1V9PD422*GN062***,2021-09-08 14:56:49,0,6,TRAILER,10999,VIKING TRAILERS,5688,VIKING TRAILER,14907,Viking Trailer,2016,Double Bolsters,,6,UNITED STATES (USA),TEXAS,NACOGDOCHES,,,61,Trailer,,,,,101,Other,,,42.000,"Pole, Piper or Log Transport Trailer",2,,
48,Texas,482066,1,1,1JJV532D*GL******,2021-09-08 14:56:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,482070,1,1,1DW1A532*GS******,2021-09-08 14:56:50,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2016,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,482079,2,1,1JJV532D*KL******,2021-09-08 14:56:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,482081,1,1,1GRAA062*XB******,2021-09-08 14:56:51,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1999,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
48,Texas,482083,1,1,5MC12481*H3******,2021-09-08 14:56:51,0,6,TRAILER,5772,"MANAC TRAILERS USA, INC.",3896,MANAC TRAILERS USA,8528,"Manac Trailers USA, Inc.",2017,,,6,UNITED STATES (USA),MISSOURI,ORAN,"Manac Trailers USA, Inc.",,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,48.000,Kingpin,2,,
48,Texas,482112,1,1,1UYVS253*2U******,2021-09-08 14:56:52,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2002,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,482115,1,1,47ZAB162*3X******,2021-09-08 14:56:52,0,6,TRAILER,1490,PACE AMERICAN OF TEXAS INC.,2500,PACE AMERICAN,6324,Pace American Trailer,2003,,,6,UNITED STATES (USA),TEXAS,,Pace American of Texas,"GVWR: 3,000-24,000",,,7,"Class 6: 19,501 - 26,000 lb (8,845 - 11,794 kg)",,,59,Van/Covered Cargo/Enclosed,,,16.000,Length: 10-45 ft; Width: 8 ft; Tag Enclosed Cargo,2,,
48,Texas,482125,3,1,1JJV532D*FL******,2021-09-08 14:56:52,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,482128,1,1,3H3V532C*HT******,2021-09-08 14:56:52,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,482128,2,1,1JJV532W*5L******,2021-09-08 14:56:52,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2005,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,482135,1,1,5ZT3SN3B*HG******,2021-09-08 14:56:53,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,3083,Sanibel,2017,,,6,UNITED STATES (USA),INDIANA,WAKARUSA,,Address: 400 SR 19 N,61,Trailer,,,,,26,Fifth Wheel,5,Fifth Wheel,38.000,,,3,Tandem
48,Texas,482138,2,1,1GRDM962*DH******,2021-09-08 14:56:53,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2013,,,6,UNITED STATES (USA),TENNESSEE,HUNTSVILLE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,48.000,Platform,2,,
48,Texas,482147,2,1,5EF3SC33*5B******,2021-09-08 14:56:53,0,6,TRAILER,4094,CHEETAH CHASSIS CORPORATION,4029,CHEETAH CHASSIS,8699,CHEETAH CHASSIS,2005,,,6,UNITED STATES (USA),PENNSYLVANIA,BERWICK,,,61,Trailer,,,,,46,Chassis,14,Bumper Pull,33.000,,3,,
48,Texas,482179,1,1,1UYFS248*XA******,2021-09-08 14:56:54,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,1999,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
48,Texas,482179,2,1,1W1BGB6B*TE******,2021-09-08 14:56:56,0,6,TRAILER,11681,WILSON TRAILER CO.,3855,WILSON TRAILER CO.,8390,Wilson Trailer Co.,1996,ALUMINUM CROSSBAR - 18 IN CENTERS,,6,UNITED STATES (USA),IOWA,SIOUX CITY,PLANT 3,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,CENTER FRAME FLATBED (CF),2,,
48,Texas,482187,2,1,1TKJ0533*FM******,2021-09-08 14:56:56,0,6,TRAILER,13498,TRAIL KING INDUSTRIES,3251,TRAIL KING INDUSTRIES,7386,TRAIL KING INDUSTRIES,2015,,,6,UNITED STATES (USA),SOUTH DAKOTA,MITCHELL,,Configuration: Position not used at this time.,61,Trailer,,,,,,,,,53.000,"Trailer Length: Inverted Hoist= Add 2FT( but leave the unit part # as is)   Extend Apron = Add 1 Ft( if apron 14"" extended floor plate)",3,,
48,Texas,482195,2,1,1UYVS253*J3******,2021-09-08 14:56:56,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2018,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,482197,1,1,46UFU322*E1******,2021-09-08 14:56:57,0,6,TRAILER,16231,"ROADCLIPPER ENTERPRISES, INC.",6469,DIAMOND C TRAILER MFG.,17772,Diamond C Trailer Mfg.,2014,,,6,UNITED STATES (USA),TEXAS,MT. PLEASANT,,,61,Trailer,,,,,16,Utility Trailer,,,32.000,Flatbed,2,,
48,Texas,482206,1,1,1TTF4820*82******,2021-09-08 14:56:57,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,2008,,,6,UNITED STATES (USA),KENTUCKY,MOUNT STERLING,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Platform,2,,
48,Texas,482220,1,1,48XAR482*F1******,2021-09-08 14:56:57,0,6,TRAILER,10839,"TRAVIS BODY & TRAILER, INC.",3520,"TRAVIS BODY & TRAILER, INC.",7868,"TRAVIS BODY & TRAILER, INC.",2015,,,6,UNITED STATES (USA),TEXAS,HOUSTON,,,61,Trailer,,,,,,,,,48.000,Slat Floor,2,,
48,Texas,482222,2,1,1GRAP062*HT******,2021-09-08 14:56:58,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
48,Texas,482225,1,1,5VGFH402*KL******,2021-09-08 14:56:58,0,6,TRAILER,16370,"KAUFMAN TRAILERS OF NC, INC.",6614,KAUFMAN TRAILERS OF NC,17977,KAUFMAN TRAILERS OF NC,2019,,,6,UNITED STATES (USA),NORTH CAROLINA,LEXINGTON,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,3,Gooseneck,40.000,HD Flatbed Trailer,2,,
48,Texas,482227,1,1,3H3V532C*FT******,2021-09-08 14:56:58,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2015,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,482227,2,1,1GRDM902*WM******,2021-09-08 14:56:58,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1998,,,6,UNITED STATES (USA),TENNESSEE,MEMPHIS,,,61,Trailer,,,,,61,Drop Deck Trailer,4,Straight Semi/Semi Trailer,45.000,Body Type = Straight Deck/ Extendable,2,,
48,Texas,482230,1,1,1W1BGB6B*RE******,2021-09-08 14:57:00,0,6,TRAILER,11681,WILSON TRAILER CO.,3855,WILSON TRAILER CO.,8390,Wilson Trailer Co.,1994,ALUMINUM CROSSBAR - 18 IN CENTERS,,6,UNITED STATES (USA),IOWA,SIOUX CITY,PLANT 3,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,CENTER FRAME FLATBED (CF),2,,
48,Texas,482234,2,1,5KTWS171*FF******,2021-09-08 14:57:00,0,6,TRAILER,10097,KARAVAN TRAILERS INC.,5044,KARAVAN TRAILER,12425,Karavan Trailer,2015,,,6,UNITED STATES (USA),WISCONSIN,FOX LAKE,,,61,Trailer,,,,,31,Water Trailer,31,Ball Hitch,17.000,WATERCRAFT TRAILER,1,,
48,Texas,482265,1,1,3H3V482C*JT******,2021-09-08 14:57:00,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,48.000,Material: Aluminum/Steel,2,,
48,Texas,482270,2,1,1UJBJ0BU*H1******,2021-09-08 14:57:00,0,6,TRAILER,9892,"JAYCO, INC.",4516,JAYCO,29071,Jayco,2017,,,6,UNITED STATES (USA),INDIANA,MIDDLEBURY,,,61,Trailer,,,,,80,Rec. Trailer,14,Bumper Pull,39.990,Travel Trailer,2,3,Tandem
48,Texas,482275,1,1,1UYVS253*CU******,2021-09-08 14:57:00,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2012,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,482305,1,1,1S9N594C*JE736***,2021-09-08 14:57:01,0,6,TRAILER,17391,"SUPERIOR FABRICATION, INC.",8128,"SUPERIOR FABRICATION, INC.",21675,Non DOT,2018,,,6,UNITED STATES (USA),OKLAHOMA,ELK CITY,,,61,Trailer,,,,,15,Tank Trailer,,,59.000,Material: Carbon Steel,4,,
48,Texas,482312,1,1,1GRDM962*9H******,2021-09-08 14:57:01,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2009,,,6,UNITED STATES (USA),TENNESSEE,HUNTSVILLE,,Effective 04/01/05,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,Body Type = Straight Deck/ Extendable,2,,
48,Texas,482323,2,1,3P9KT402*L1038***,2021-09-08 14:57:01,0,6,TRAILER,14842,"PRO FAB US, S.A. DE C.V",4996,PRO FAB US,12253,Pro Fab US,2020,,,12,MEXICO,CHIHUAHUA,CUAUHTEMOC,,,61,Trailer,,,,,15,Tank Trailer,6,Kingpin,40.000,,2,,
48,Texas,482332,1,1,1GRAA062*FT******,2021-09-08 14:57:01,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
48,Texas,482340,2,1,7HYGF402*KH******,2021-09-08 14:57:02,0,6,TRAILER,17402,"NWT HOLDINGS, LLC",8262,"NWT HOLDINGS, LLC",22005,"NWT Holdings, LLC",2019,,,6,UNITED STATES (USA),TEXAS,HONEY GROVE,Honey Grove Plant,,61,Trailer,,,,,57,Flat Deck Trailer,3,Gooseneck,40.000,,2,,
48,Texas,482358,2,1,1GRAP561*CK******,2021-09-08 14:57:02,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2012,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,28.000,Dry Freight Van / Reefer Van / Insulated Van,1,,
48,Texas,482358,2,2,1U3JX741*5B******,2021-09-08 14:57:02,0,6,TRAILER,3197,SILVER EAGLE MANUFACTURING COMPANY,3598,SILVER EAGLE MANUFACTURING COMPANY,7980,SILVER EAGLE MANUFACTURING COMPANY,2005,,,6,UNITED STATES (USA),OREGON,PORTLAND,,"Positions 6 & 7 of the VIN gives the Draw bar length - C/Eye to C/Axle Centers. If it is 02 in 6&7 positions, then the drawbar length is 102"" (the last 2 digits). 04 = 104""; 04 = 204""; 76 = 76""; 75 = 74.5 and so on.",61,Trailer,7,"Class 6: 19,501 - 26,000 lb (8,845 - 11,794 kg)",9,"Class 8: 33,001 lb and above (14,969 kg and above)",45,Dolly,,,,"VA DOLLY 102"" WIDE",1,,
48,Texas,482358,2,3,1JJV281D*FL******,2021-09-08 14:57:02,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
48,Texas,482363,3,1,4X4TWDB2*G7******,2021-09-08 14:57:03,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,2454,Wildwood towables,2016,,,6,UNITED STATES (USA),INDIANA,MIDDLEBURY,,Address: 11555 Harter Drive,61,Trailer,,,,,21,Travel Trailer,1,Ball Type Pull,26.000,,2,,
48,Texas,482366,4,1,1P9CP343*FB343***,2021-09-08 14:57:03,0,6,TRAILER,8027,"PRATT INDUSTRIES, LLC",3015,PRATT INDUSTRIES,7027,Pratt Industries,2015,,,6,UNITED STATES (USA),MICHIGAN,BRIDGMAN,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,34.000,Type: Semitrailer,3,,
48,Texas,482377,2,1,3H3V532C*6T******,2021-09-08 14:57:03,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2006,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,482382,2,1,1GR1P062*LJ******,2021-09-08 14:57:03,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2020,,,6,UNITED STATES (USA),ARKANSAS,JONESBORO,,,,,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
48,Texas,482383,1,1,1PMS1422*81******,2021-09-08 14:57:04,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2008,,,6,UNITED STATES (USA),MINNESOTA,OPOLE,,,61,Trailer,,,,,15,Tank Trailer,,,42.000,Vessel Code: Non-Code,2,,
48,Texas,482398,1,1,4LAAS162*J5******,2021-09-08 14:57:04,0,6,TRAILER,13517,UNIVERSAL TRAILER CORPORATION HORSE/LIVESTOCK GROUP D.B.A EXISS/SOONER,4903,UNIVERSAL TRAILER CORPORATION HORSE/LIVESTOCK GROUP,11940,Universal Trailer Corporation Horse/Livestock Group,2018,,,6,UNITED STATES (USA),OKLAHOMA,EL RENO,,,61,Trailer,,,,,13,Livestock Trailer,14,Bumper Pull,16.000,Aluminum,2,,
48,Texas,482407,1,1,3H3V532C*JR******,2021-09-08 14:57:04,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,482413,1,1,1JJV532W*9L******,2021-09-08 14:57:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2009,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,482432,2,1,4ZEGD142*B1******,2021-09-08 14:57:05,0,6,TRAILER,3684,LOAD TRAIL LLC,2111,LOAD TRAIL,,,2011,,,6,UNITED STATES (USA),TEXAS,SUMMER,,,,,,,,,4,Dump Trailer/Dumping Trailer,3,Gooseneck,14.000,,2,,
48,Texas,482433,2,1,5GXCF202*8M******,2021-09-08 14:57:05,0,6,TRAILER,6452,MAXEY WELDING,2226,MAXEY WELDING,6019,Maxey Welding,2008,,,6,UNITED STATES (USA),TEXAS,BROOKSTON,,,61,Trailer,,,,,57,Flat Deck Trailer,,,20.000,carhauler,2,,
48,Texas,482449,1,1,1TTF482S*J3******,2021-09-08 14:57:05,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,27662,Steel Flatbed,2018,,,6,UNITED STATES (USA),KENTUCKY,CADIZ,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,,2,,
48,Texas,482453,1,1,1W16522A*H5******,2021-09-08 14:57:05,0,6,TRAILER,11681,WILSON TRAILER CO.,10450,WILSON,27561,Wilson,2017,,,6,UNITED STATES (USA),SOUTH DAKOTA,YANKTON,,,61,Trailer,,,,,53,Livestock - Cattle Trailer,,,52.000,Type of suspension: Air Ride,2,,
48,Texas,482465,1,1,3H3V281C*GT******,2021-09-08 14:57:05,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
48,Texas,482465,2,1,1GRAA561*5K******,2021-09-08 14:57:06,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2005,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,Effective 01/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,1,,
48,Texas,482465,2,2,1GRAA561*7K******,2021-09-08 14:57:06,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2007,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,Effective 01/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,1,,
48,Texas,482469,2,1,1TTF4820*V1******,2021-09-08 14:57:06,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,1997,,,6,UNITED STATES (USA),ILLINOIS,ANNA,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Platform,2,,
48,Texas,482478,1,1,1UYVS253*GM******,2021-09-08 14:57:06,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,482482,1,1,1UYVS253*6U******,2021-09-08 14:57:07,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2006,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,482491,1,1,558MCCM2*FK******,2021-09-08 14:57:07,0,6,TRAILER,7785,MAC LTT INC.,2552,MAC,6384,MAC,2015,,,6,UNITED STATES (USA),OHIO,KENT,,Connection Type: Straight-Semi with Fifth Wheel & Kingpin,61,Trailer,,,,,101,Other,4,Straight Semi/Semi Trailer,42.000,Trailer Body Type = Dot-407 / Hazardous Liquids,2,,
48,Texas,482499,1,1,1DW1A281*GS******,2021-09-08 14:57:07,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2016,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,,1,,
48,Texas,482502,2,1,3H3V532C*JT******,2021-09-08 14:57:07,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,482515,2,1,3H3V452C*9T******,2021-09-08 14:57:07,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2009,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,45.000,Material: Aluminum/Steel,2,,
48,Texas,482527,1,1,5DN17532*6B******,2021-09-08 14:57:08,0,6,TRAILER,8543,WESTERN TRAILER COMPANY,3808,WESTERN TRAILER COMPANY,8295,Western Trailer Company,2006,,,6,UNITED STATES (USA),IDAHO,BOISE,Western Trailer Company,,61,Trailer,,,,,61,Drop Deck Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,482539,2,1,1JJV532B*KL******,2021-09-08 14:57:08,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10945,Refrigerated Van,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,482539,3,1,1UYVS253*HM******,2021-09-08 14:57:08,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,482563,2,1,4Z411162*YP******,2021-09-08 14:57:08,0,6,TRAILER,3493,CPS TRAILER CO,6277,CPS TRAILER COMPANY,21211,Hopper Trailer,2000,Steel,,6,UNITED STATES (USA),MISSOURI,ORAN,,,61,Trailer,,,,,33,Grain Trailer,,,,Over 36 ft,2,,
48,Texas,482568,1,1,1H9A35A2*KM686***,2021-09-08 14:57:08,0,6,TRAILER,14009,"HICKS MANUFACTURING, LLC",4733,HICKS MANUFACTURING,9997,"Hicks Manufacturing, LLC",2019,,,6,UNITED STATES (USA),LOUISIANA,MINDEN,Hicks Manufacturing,,61,Trailer,,,,,,,,,35.000,Trailer Type - Frameless,2,,
48,Texas,482568,2,1,5JYLP402*GP******,2021-09-08 14:57:08,0,6,TRAILER,2290,PITTS ENTERPRISES INC,2831,PITTS TRAILERS,6775,Pitts Trailers,2016,,,6,UNITED STATES (USA),ALABAMA,PITTSVIEW,,,61,Trailer,,,,,19,Logging Trailer,,,40.000,Trailer Type: Plantation,2,,
48,Texas,482589,1,1,5ZT3CH4B*GA******,2021-09-08 14:57:09,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,2956,Chaparral,2016,,,6,UNITED STATES (USA),INDIANA,MIDDLEBURY,,Address: 423 N . Main St.,61,Trailer,,,,,26,Fifth Wheel,5,Fifth Wheel,39.000,,,3,Tandem
48,Texas,482589,2,1,5UJFS482*BT******,2021-09-08 14:57:09,0,6,TRAILER,11565,"DIRECT TRAILER, LP",1419,DIRECT TRAILER,4767,Direct Trailer,2011,,,6,UNITED STATES (USA),TEXAS,TENNESSEE COLONY,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,Steel,2,,
48,Texas,482618,2,1,13N14820*G1******,2021-09-08 14:57:10,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2016,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,Optional Features: None,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
48,Texas,482637,1,1,1UNST422*CL******,2021-09-08 14:57:10,0,6,TRAILER,1739,"DRAGON PRODUCTS, LTD",956,DRAGON PRODUCTS,4976,Dragon Products,2012,,,6,UNITED STATES (USA),TEXAS,LAPORTE,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,42.000,,2,,
48,Texas,482645,1,1,49THB162*41******,2021-09-08 14:57:10,0,6,TRAILER,3943,"CONTRACT MANUFACTURER, LLC",1871,CONTRACT MANUFACTURER,5360,CONTRACT MANUFACTURER,2004,,,6,UNITED STATES (USA),OKLAHOMA,MADILL,,,61,Trailer,,,,,14,Horse Trailer,14,Bumper Pull,16.000,,2,,
