"","CBSA","CBSA_Name","CBSA_POP","CBSA_EMP","CBSA_WRK","TotPop","AutoOwn0","AutoOwn1","AutoOwn2p","NatWalkInd","TotEmp","E5_Ret","E5_Off","E5_Ind","E5_Svc","E5_Ent","E_LowWageWk","E_MedWageWk","E_HiWageWk","City","State"
"205",40060,"Richmond, VA",1258398,644437,606810,2041,0,189,511,5,2854,93,114,2215,414,18,474,1120,1260,"Richmond","VA"
"206",40060,"Richmond, VA",1258398,644437,606810,1758,56,151,365,2.333333333,45,2,0,38,3,2,5,20,20,"Richmond","VA"
"207",40060,"Richmond, VA",1258398,644437,606810,2822,0,275,741,4.833333333,191,0,0,117,74,0,36,61,94,"Richmond","VA"
"208",40060,"Richmond, VA",1258398,644437,606810,1556,35,98,384,7.166666667,702,34,58,294,121,195,212,176,314,"Richmond","VA"
"209",40060,"Richmond, VA",1258398,644437,606810,748,8,60,132,6.666666667,1062,35,48,10,969,0,149,558,355,"Richmond","VA"
"210",40060,"Richmond, VA",1258398,644437,606810,2202,47,219,629,5.5,1253,34,228,44,938,9,359,312,582,"Richmond","VA"
"211",40060,"Richmond, VA",1258398,644437,606810,2256,0,11,782,6.833333333,286,0,22,137,125,2,67,61,158,"Richmond","VA"
"212",40060,"Richmond, VA",1258398,644437,606810,2100,0,245,540,5.166666667,122,0,5,24,91,2,35,59,28,"Richmond","VA"
"213",40060,"Richmond, VA",1258398,644437,606810,921,0,57,281,3.333333333,36,0,1,16,19,0,3,16,17,"Richmond","VA"
"214",40060,"Richmond, VA",1258398,644437,606810,3371,0,222,833,5.666666667,45,2,5,20,18,0,19,18,8,"Richmond","VA"
"215",40060,"Richmond, VA",1258398,644437,606810,3424,89,706,770,10.33333333,2850,1003,104,37,724,982,1353,1032,465,"Richmond","VA"
"216",40060,"Richmond, VA",1258398,644437,606810,3121,79,231,850,6.5,103,0,12,35,56,0,39,44,20,"Richmond","VA"
"217",40060,"Richmond, VA",1258398,644437,606810,2609,20,20,762,5.333333333,138,7,13,83,34,1,28,23,87,"Richmond","VA"
"218",40060,"Richmond, VA",1258398,644437,606810,2642,10,194,742,9,341,27,11,61,215,27,119,109,113,"Richmond","VA"
"219",40060,"Richmond, VA",1258398,644437,606810,1459,30,261,394,8,2489,1016,72,142,963,296,756,1108,625,"Richmond","VA"
"220",40060,"Richmond, VA",1258398,644437,606810,1744,26,220,472,7.666666667,454,19,0,14,409,12,162,153,139,"Richmond","VA"
"221",40060,"Richmond, VA",1258398,644437,606810,1973,12,85,614,4.666666667,73,22,0,24,27,0,19,37,17,"Richmond","VA"
"222",40060,"Richmond, VA",1258398,644437,606810,3590,56,54,1035,5.666666667,136,20,4,50,61,1,25,54,57,"Richmond","VA"
"223",40060,"Richmond, VA",1258398,644437,606810,6346,41,251,1577,8.5,1193,432,31,159,295,276,509,498,186,"Richmond","VA"
"224",40060,"Richmond, VA",1258398,644437,606810,3079,24,395,658,6.666666667,516,31,16,315,122,32,99,188,229,"Richmond","VA"
"225",40060,"Richmond, VA",1258398,644437,606810,557,3,91,113,15.66666667,633,45,30,22,175,361,226,237,170,"Richmond","VA"
"226",40060,"Richmond, VA",1258398,644437,606810,1083,50,147,205,17.83333333,541,127,11,61,108,234,234,215,92,"Richmond","VA"
"227",40060,"Richmond, VA",1258398,644437,606810,1909,176,370,403,18.33333333,1088,102,264,236,173,313,241,323,524,"Richmond","VA"
"228",40060,"Richmond, VA",1258398,644437,606810,1489,79,167,194,16,1054,133,82,338,175,326,311,348,395,"Richmond","VA"
"229",40060,"Richmond, VA",1258398,644437,606810,730,0,72,283,9.833333333,3185,471,843,220,1230,421,657,985,1543,"Richmond","VA"
"230",40060,"Richmond, VA",1258398,644437,606810,504,34,49,184,6.5,136,11,4,55,34,32,45,70,21,"Richmond","VA"
"231",40060,"Richmond, VA",1258398,644437,606810,545,15,143,101,3.833333333,2892,139,2,771,13,1967,1419,792,681,"Richmond","VA"
"232",40060,"Richmond, VA",1258398,644437,606810,1905,90,242,143,9.833333333,6,4,0,0,2,0,4,2,0,"Richmond","VA"
"233",40060,"Richmond, VA",1258398,644437,606810,1523,28,212,212,11.5,43,14,0,6,23,0,9,13,21,"Richmond","VA"
"234",40060,"Richmond, VA",1258398,644437,606810,1646,102,321,218,13.66666667,214,17,0,137,24,36,45,76,93,"Richmond","VA"
"235",40060,"Richmond, VA",1258398,644437,606810,1136,22,282,183,15.33333333,85,3,15,0,67,0,38,28,19,"Richmond","VA"
"236",40060,"Richmond, VA",1258398,644437,606810,1486,93,269,389,16.66666667,1123,306,22,89,170,536,428,491,204,"Richmond","VA"
"237",40060,"Richmond, VA",1258398,644437,606810,478,18,97,113,11.33333333,0,0,0,0,0,0,0,0,0,"Richmond","VA"
"238",40060,"Richmond, VA",1258398,644437,606810,1609,44,470,208,13.33333333,79,10,8,17,30,14,34,34,11,"Richmond","VA"
"239",40060,"Richmond, VA",1258398,644437,606810,695,81,96,76,14,34,0,0,32,2,0,3,18,13,"Richmond","VA"
"240",40060,"Richmond, VA",1258398,644437,606810,2490,446,202,120,12.83333333,11,10,0,0,1,0,2,9,0,"Richmond","VA"
"241",40060,"Richmond, VA",1258398,644437,606810,840,149,66,58,15.16666667,231,30,2,104,95,0,39,87,105,"Richmond","VA"
"242",40060,"Richmond, VA",1258398,644437,606810,1220,57,170,103,14.5,471,0,0,265,204,2,72,120,279,"Richmond","VA"
"243",40060,"Richmond, VA",1258398,644437,606810,1418,27,158,266,14,37,3,8,3,4,19,4,22,11,"Richmond","VA"
"244",40060,"Richmond, VA",1258398,644437,606810,912,0,107,183,12.5,8,0,0,0,8,0,4,2,2,"Richmond","VA"
"245",40060,"Richmond, VA",1258398,644437,606810,1071,7,65,312,5.166666667,147,0,10,80,14,43,46,57,44,"Richmond","VA"
"246",40060,"Richmond, VA",1258398,644437,606810,2320,75,262,657,11.5,587,27,97,7,450,6,129,179,279,"Richmond","VA"
"247",40060,"Richmond, VA",1258398,644437,606810,3185,87,531,363,15.83333333,1505,741,27,21,443,273,628,608,269,"Richmond","VA"
"248",40060,"Richmond, VA",1258398,644437,606810,2102,0,207,320,9.666666667,440,37,83,12,247,61,176,174,90,"Richmond","VA"
"249",40060,"Richmond, VA",1258398,644437,606810,1503,17,108,342,15,883,489,20,21,270,83,411,271,201,"Richmond","VA"
"250",40060,"Richmond, VA",1258398,644437,606810,2202,27,258,582,8.833333333,1088,453,68,43,457,67,404,482,202,"Richmond","VA"
"251",40060,"Richmond, VA",1258398,644437,606810,1928,88,700,324,11.16666667,75,6,61,0,8,0,11,21,43,"Richmond","VA"
"252",40060,"Richmond, VA",1258398,644437,606810,965,0,75,436,6.5,237,6,16,54,84,77,67,97,73,"Richmond","VA"
"253",40060,"Richmond, VA",1258398,644437,606810,3046,0,21,145,3.166666667,747,0,684,11,52,0,36,386,325,"Richmond","VA"
"254",40060,"Richmond, VA",1258398,644437,606810,2018,4,60,643,5.5,156,8,4,41,57,46,65,55,36,"Richmond","VA"
"255",40060,"Richmond, VA",1258398,644437,606810,2190,50,72,670,5.333333333,226,10,7,113,65,31,47,89,90,"Richmond","VA"
"256",40060,"Richmond, VA",1258398,644437,606810,1386,0,134,378,3.333333333,77,5,4,21,41,6,24,40,13,"Richmond","VA"
"257",40060,"Richmond, VA",1258398,644437,606810,942,30,99,295,6.833333333,274,49,12,95,57,61,89,98,87,"Richmond","VA"
"258",40060,"Richmond, VA",1258398,644437,606810,2831,31,160,873,3.5,255,47,4,93,108,3,58,134,63,"Richmond","VA"
"259",40060,"Richmond, VA",1258398,644437,606810,3155,9,261,1157,7,1407,27,275,54,941,110,374,418,615,"Richmond","VA"
"260",40060,"Richmond, VA",1258398,644437,606810,2001,15,166,708,3.333333333,159,11,1,93,37,17,57,59,43,"Richmond","VA"
"261",40060,"Richmond, VA",1258398,644437,606810,2643,0,179,775,7,1006,270,12,397,212,115,291,394,321,"Richmond","VA"
"262",40060,"Richmond, VA",1258398,644437,606810,1586,0,125,512,6.666666667,1311,63,59,691,470,28,272,433,606,"Richmond","VA"
"263",40060,"Richmond, VA",1258398,644437,606810,1158,39,194,215,10.33333333,96,32,3,17,41,3,35,34,27,"Richmond","VA"
"264",40060,"Richmond, VA",1258398,644437,606810,3169,90,380,505,13.66666667,351,128,5,31,85,102,216,85,50,"Richmond","VA"
"265",40060,"Richmond, VA",1258398,644437,606810,1551,46,127,347,9.166666667,31,14,0,3,9,5,15,13,3,"Richmond","VA"
"266",40060,"Richmond, VA",1258398,644437,606810,1299,69,215,312,9.5,128,15,20,56,23,14,37,51,40,"Richmond","VA"
"267",40060,"Richmond, VA",1258398,644437,606810,2274,77,596,324,14.5,1050,269,59,37,495,190,405,365,280,"Richmond","VA"
"268",40060,"Richmond, VA",1258398,644437,606810,619,39,54,113,8.166666667,898,0,7,2,825,64,238,312,348,"Richmond","VA"
"269",40060,"Richmond, VA",1258398,644437,606810,1189,0,262,287,7,18,0,7,3,8,0,4,9,5,"Richmond","VA"
"270",40060,"Richmond, VA",1258398,644437,606810,2764,34,183,787,8,292,31,24,35,194,8,78,120,94,"Richmond","VA"
"271",40060,"Richmond, VA",1258398,644437,606810,1079,0,18,362,6.333333333,55,2,18,13,22,0,20,14,21,"Richmond","VA"
"272",40060,"Richmond, VA",1258398,644437,606810,929,18,188,142,14.33333333,2600,281,105,184,1472,558,1147,957,496,"Richmond","VA"
"273",40060,"Richmond, VA",1258398,644437,606810,1249,9,117,274,12.5,4040,181,2801,103,781,174,362,972,2706,"Richmond","VA"
"274",40060,"Richmond, VA",1258398,644437,606810,1410,14,203,347,8.5,1335,25,57,570,670,13,287,535,513,"Richmond","VA"
"275",40060,"Richmond, VA",1258398,644437,606810,785,0,91,239,12,13215,570,5425,3171,3702,347,1587,3640,7988,"Richmond","VA"
"276",40060,"Richmond, VA",1258398,644437,606810,1706,159,252,220,10.16666667,834,229,91,73,346,95,315,301,218,"Richmond","VA"
"277",40060,"Richmond, VA",1258398,644437,606810,1220,295,327,154,11.66666667,973,45,66,5,774,83,234,421,318,"Richmond","VA"
"278",40060,"Richmond, VA",1258398,644437,606810,828,81,313,150,6.666666667,23,0,5,10,2,6,8,10,5,"Richmond","VA"
"279",40060,"Richmond, VA",1258398,644437,606810,1382,0,301,326,6.666666667,86,0,10,18,54,4,28,37,21,"Richmond","VA"
"280",40060,"Richmond, VA",1258398,644437,606810,1373,13,140,460,5.333333333,35,1,3,0,31,0,6,18,11,"Richmond","VA"
"281",40060,"Richmond, VA",1258398,644437,606810,2631,29,266,626,10.66666667,825,140,113,100,357,115,284,245,296,"Richmond","VA"
"282",40060,"Richmond, VA",1258398,644437,606810,932,11,438,100,14.83333333,930,500,102,13,209,106,269,324,337,"Richmond","VA"
"283",40060,"Richmond, VA",1258398,644437,606810,1829,0,214,478,11,35,6,0,3,26,0,13,11,11,"Richmond","VA"
"284",40060,"Richmond, VA",1258398,644437,606810,869,30,270,235,9.333333333,37,0,1,0,6,30,27,9,1,"Richmond","VA"
"285",40060,"Richmond, VA",1258398,644437,606810,1530,18,103,390,9,447,61,9,21,162,194,165,180,102,"Richmond","VA"
"286",40060,"Richmond, VA",1258398,644437,606810,2656,39,732,493,10.66666667,2608,425,1213,12,394,564,741,991,876,"Richmond","VA"
"287",40060,"Richmond, VA",1258398,644437,606810,1694,0,69,483,8.666666667,285,18,5,11,112,139,132,64,89,"Richmond","VA"
"288",40060,"Richmond, VA",1258398,644437,606810,877,6,85,233,9.5,29,9,2,14,2,2,14,6,9,"Richmond","VA"
"289",40060,"Richmond, VA",1258398,644437,606810,1360,65,155,152,14.83333333,489,49,0,167,273,0,69,228,192,"Richmond","VA"
"290",40060,"Richmond, VA",1258398,644437,606810,1236,259,258,165,7.5,625,12,11,48,449,105,248,258,119,"Richmond","VA"
"291",40060,"Richmond, VA",1258398,644437,606810,2295,14,543,353,7.333333333,159,7,16,9,125,2,34,61,64,"Richmond","VA"
"292",40060,"Richmond, VA",1258398,644437,606810,1161,47,342,235,14.83333333,1399,305,129,46,812,107,228,476,695,"Richmond","VA"
"293",40060,"Richmond, VA",1258398,644437,606810,1294,48,463,195,13.5,496,407,5,7,19,58,163,151,182,"Richmond","VA"
"294",40060,"Richmond, VA",1258398,644437,606810,1291,0,89,366,10,299,46,82,55,92,24,78,83,138,"Richmond","VA"
"295",40060,"Richmond, VA",1258398,644437,606810,1867,49,232,192,11.5,52,0,32,11,9,0,15,31,6,"Richmond","VA"
"296",40060,"Richmond, VA",1258398,644437,606810,950,0,363,181,8.166666667,1179,0,2,1160,17,0,148,307,724,"Richmond","VA"
"297",40060,"Richmond, VA",1258398,644437,606810,1094,24,60,230,11.66666667,173,17,114,29,13,0,35,101,37,"Richmond","VA"
"298",40060,"Richmond, VA",1258398,644437,606810,1660,27,451,359,8.5,93,3,0,0,90,0,8,39,46,"Richmond","VA"
"299",40060,"Richmond, VA",1258398,644437,606810,1079,0,61,331,9.666666667,201,33,11,4,74,79,85,71,45,"Richmond","VA"
"300",40060,"Richmond, VA",1258398,644437,606810,1119,10,82,300,7.166666667,38,0,12,11,15,0,7,14,17,"Richmond","VA"
"301",40060,"Richmond, VA",1258398,644437,606810,789,0,140,222,14,182,6,6,1,102,67,55,57,70,"Richmond","VA"
"302",40060,"Richmond, VA",1258398,644437,606810,1373,35,254,331,18.16666667,5266,1014,1024,98,2608,522,1827,1829,1610,"Richmond","VA"
"303",40060,"Richmond, VA",1258398,644437,606810,1055,17,100,261,11.5,5930,3,690,7,5128,102,692,1630,3608,"Richmond","VA"
"304",40060,"Richmond, VA",1258398,644437,606810,1696,6,177,541,16,3404,498,1467,246,889,304,502,847,2055,"Richmond","VA"
"305",40060,"Richmond, VA",1258398,644437,606810,2394,31,312,424,8.666666667,1645,837,27,156,408,217,548,808,289,"Richmond","VA"
"306",40060,"Richmond, VA",1258398,644437,606810,2106,364,145,94,11.66666667,43,39,0,0,4,0,18,21,4,"Richmond","VA"
"307",40060,"Richmond, VA",1258398,644437,606810,1387,14,301,363,14.16666667,42,0,9,6,27,0,9,20,13,"Richmond","VA"
"308",40060,"Richmond, VA",1258398,644437,606810,1068,4,73,335,12.33333333,88,6,13,12,56,1,20,27,41,"Richmond","VA"
"309",40060,"Richmond, VA",1258398,644437,606810,1375,18,83,335,9,2549,892,126,83,924,524,1186,847,516,"Richmond","VA"
"310",40060,"Richmond, VA",1258398,644437,606810,1050,0,243,190,3.666666667,13,0,13,0,0,0,0,8,5,"Richmond","VA"
"311",40060,"Richmond, VA",1258398,644437,606810,678,0,51,229,6.833333333,74,0,5,19,50,0,24,31,19,"Richmond","VA"
"312",40060,"Richmond, VA",1258398,644437,606810,1470,10,55,310,7.333333333,410,0,0,125,285,0,91,230,89,"Richmond","VA"
"313",40060,"Richmond, VA",1258398,644437,606810,3096,10,148,1007,7.166666667,648,230,13,60,155,190,321,230,97,"Richmond","VA"
"314",40060,"Richmond, VA",1258398,644437,606810,1933,48,313,438,12.16666667,885,56,346,61,231,191,279,322,284,"Richmond","VA"
"315",40060,"Richmond, VA",1258398,644437,606810,2585,28,409,487,9.166666667,200,32,7,25,75,61,103,70,27,"Richmond","VA"
"316",40060,"Richmond, VA",1258398,644437,606810,550,0,39,189,7.833333333,102,0,0,9,36,57,49,33,20,"Richmond","VA"
"317",40060,"Richmond, VA",1258398,644437,606810,2581,13,343,708,8.166666667,215,1,114,41,59,0,28,45,142,"Richmond","VA"
"318",40060,"Richmond, VA",1258398,644437,606810,1849,0,168,459,6.833333333,176,9,1,0,127,39,123,40,13,"Richmond","VA"
"319",40060,"Richmond, VA",1258398,644437,606810,1765,20,390,373,5.5,1414,0,40,560,803,11,299,674,441,"Richmond","VA"
"320",40060,"Richmond, VA",1258398,644437,606810,2378,0,409,593,9.166666667,547,0,58,35,445,9,169,156,222,"Richmond","VA"
"321",40060,"Richmond, VA",1258398,644437,606810,1244,0,66,393,6,39,1,29,2,7,0,4,6,29,"Richmond","VA"
"322",40060,"Richmond, VA",1258398,644437,606810,836,22,123,170,15.16666667,370,119,4,31,62,154,187,109,74,"Richmond","VA"
"323",40060,"Richmond, VA",1258398,644437,606810,412,12,116,81,6,30,1,0,0,29,0,8,18,4,"Richmond","VA"
"324",40060,"Richmond, VA",1258398,644437,606810,1384,7,51,380,7.833333333,112,0,0,13,99,0,37,39,36,"Richmond","VA"
"325",40060,"Richmond, VA",1258398,644437,606810,1008,16,160,274,4.666666667,8,0,1,0,7,0,5,2,1,"Richmond","VA"
"326",40060,"Richmond, VA",1258398,644437,606810,1035,0,138,295,13.66666667,158,0,11,6,40,101,61,62,35,"Richmond","VA"
"327",40060,"Richmond, VA",1258398,644437,606810,4526,293,1278,633,17.33333333,5694,110,2664,613,2095,212,740,1610,3344,"Richmond","VA"
"328",40060,"Richmond, VA",1258398,644437,606810,862,41,186,176,17.16666667,640,0,469,112,53,6,17,35,588,"Richmond","VA"
"329",40060,"Richmond, VA",1258398,644437,606810,1015,20,186,234,14.33333333,713,86,4,365,202,56,131,213,369,"Richmond","VA"
"330",40060,"Richmond, VA",1258398,644437,606810,2274,0,105,405,5.166666667,868,2,472,20,329,45,138,355,375,"Richmond","VA"
"331",40060,"Richmond, VA",1258398,644437,606810,779,32,115,258,3.333333333,30,9,1,9,11,0,13,12,5,"Richmond","VA"
"332",40060,"Richmond, VA",1258398,644437,606810,781,60,152,242,5,129,51,26,26,4,22,40,59,30,"Richmond","VA"
"333",40060,"Richmond, VA",1258398,644437,606810,1048,5,25,32,3.333333333,432,0,398,6,14,14,35,202,195,"Richmond","VA"
"334",40060,"Richmond, VA",1258398,644437,606810,2291,13,118,776,6.166666667,274,17,6,74,153,24,56,104,114,"Richmond","VA"
"335",40060,"Richmond, VA",1258398,644437,606810,637,33,55,212,4,113,0,0,77,35,1,30,38,45,"Richmond","VA"
"336",40060,"Richmond, VA",1258398,644437,606810,3061,16,102,935,3.5,158,2,13,114,29,0,27,59,72,"Richmond","VA"
"337",40060,"Richmond, VA",1258398,644437,606810,1159,9,178,300,2.833333333,19,0,3,14,2,0,6,7,6,"Richmond","VA"
"338",40060,"Richmond, VA",1258398,644437,606810,1329,0,69,407,6.833333333,162,1,14,8,106,33,61,63,38,"Richmond","VA"
"339",40060,"Richmond, VA",1258398,644437,606810,2504,10,76,861,5.166666667,139,0,3,47,55,34,39,49,51,"Richmond","VA"
"340",40060,"Richmond, VA",1258398,644437,606810,1002,0,71,274,4.833333333,1324,4,1087,107,124,2,194,321,809,"Richmond","VA"
"341",40060,"Richmond, VA",1258398,644437,606810,2618,5,98,774,5.833333333,6978,598,259,4963,1008,150,1080,2326,3572,"Richmond","VA"
"342",40060,"Richmond, VA",1258398,644437,606810,2581,124,495,464,14,1264,845,20,41,291,67,324,691,249,"Richmond","VA"
"343",40060,"Richmond, VA",1258398,644437,606810,1161,6,128,366,8.833333333,1288,460,40,18,389,381,615,444,229,"Richmond","VA"
"344",40060,"Richmond, VA",1258398,644437,606810,925,10,48,238,7.833333333,5557,2740,199,251,779,1588,2417,2198,942,"Richmond","VA"
"345",40060,"Richmond, VA",1258398,644437,606810,2192,134,276,512,7.5,688,125,26,55,431,51,282,292,114,"Richmond","VA"
"346",40060,"Richmond, VA",1258398,644437,606810,1023,37,178,326,10.33333333,833,130,63,31,508,101,361,283,189,"Richmond","VA"
"347",40060,"Richmond, VA",1258398,644437,606810,1455,0,140,451,8.166666667,166,0,14,12,121,19,40,79,47,"Richmond","VA"
"348",40060,"Richmond, VA",1258398,644437,606810,1119,23,116,276,9,136,34,12,11,63,16,52,48,36,"Richmond","VA"
"349",40060,"Richmond, VA",1258398,644437,606810,1912,62,298,339,12.16666667,485,112,58,47,131,137,189,216,80,"Richmond","VA"
"350",40060,"Richmond, VA",1258398,644437,606810,745,52,159,109,5.5,680,0,2,9,669,0,136,174,370,"Richmond","VA"
"351",40060,"Richmond, VA",1258398,644437,606810,821,59,143,121,7.833333333,17,10,0,2,5,0,8,7,2,"Richmond","VA"
"352",40060,"Richmond, VA",1258398,644437,606810,719,18,139,119,11,412,237,19,1,42,113,213,135,64,"Richmond","VA"
"353",40060,"Richmond, VA",1258398,644437,606810,1310,68,190,209,7.5,5,0,0,2,3,0,2,3,0,"Richmond","VA"
"354",40060,"Richmond, VA",1258398,644437,606810,2692,30,261,748,5.666666667,27,5,5,6,11,0,10,6,11,"Richmond","VA"
"355",40060,"Richmond, VA",1258398,644437,606810,949,10,211,171,9.666666667,1159,299,38,11,261,550,623,415,121,"Richmond","VA"
"356",40060,"Richmond, VA",1258398,644437,606810,1392,78,376,177,5.166666667,131,11,0,0,26,94,94,30,7,"Richmond","VA"
"357",40060,"Richmond, VA",1258398,644437,606810,1035,33,112,273,5.166666667,44,12,0,2,30,0,35,8,1,"Richmond","VA"
"358",40060,"Richmond, VA",1258398,644437,606810,2432,92,536,393,5,27,0,0,0,27,0,7,11,9,"Richmond","VA"
"359",40060,"Richmond, VA",1258398,644437,606810,896,14,77,278,13.33333333,895,87,1,629,82,96,168,233,494,"Richmond","VA"
"360",40060,"Richmond, VA",1258398,644437,606810,2438,109,389,494,10.5,234,172,5,0,44,13,131,83,20,"Richmond","VA"
"361",40060,"Richmond, VA",1258398,644437,606810,2012,101,404,389,7.166666667,176,10,0,75,77,14,34,50,92,"Richmond","VA"
"362",40060,"Richmond, VA",1258398,644437,606810,1161,178,193,145,4.666666667,8,0,0,0,8,0,5,3,0,"Richmond","VA"
"363",40060,"Richmond, VA",1258398,644437,606810,2095,210,325,432,8,8857,44,106,139,8559,9,1932,2415,4510,"Richmond","VA"
"364",40060,"Richmond, VA",1258398,644437,606810,1547,18,286,302,8.166666667,150,22,41,0,64,23,66,43,41,"Richmond","VA"
"365",40060,"Richmond, VA",1258398,644437,606810,1245,7,182,235,9.666666667,12,0,0,0,12,0,4,8,0,"Richmond","VA"
"366",40060,"Richmond, VA",1258398,644437,606810,3754,0,152,1116,5.5,210,41,2,85,79,3,62,90,58,"Richmond","VA"
"367",40060,"Richmond, VA",1258398,644437,606810,2833,147,523,424,11,27,4,6,11,6,0,6,17,4,"Richmond","VA"
"368",40060,"Richmond, VA",1258398,644437,606810,1600,275,231,144,12,253,78,14,49,103,9,91,112,50,"Richmond","VA"
"369",40060,"Richmond, VA",1258398,644437,606810,1936,192,227,427,13.83333333,26,15,6,0,5,0,7,10,9,"Richmond","VA"
"370",40060,"Richmond, VA",1258398,644437,606810,1528,44,446,358,12.66666667,179,6,15,8,150,0,38,69,72,"Richmond","VA"
"371",40060,"Richmond, VA",1258398,644437,606810,0,0,0,0,2.5,2728,14,5,2347,362,0,247,200,2281,"Richmond","VA"
"372",40060,"Richmond, VA",1258398,644437,606810,1094,87,181,175,15.16666667,280,0,3,0,277,0,33,172,75,"Richmond","VA"
"373",40060,"Richmond, VA",1258398,644437,606810,1062,207,322,154,17,3272,164,950,528,1596,34,662,1051,1559,"Richmond","VA"
"374",40060,"Richmond, VA",1258398,644437,606810,1958,62,392,528,16.16666667,266,24,7,19,104,112,66,108,92,"Richmond","VA"
"375",40060,"Richmond, VA",1258398,644437,606810,965,11,173,276,17.33333333,1245,158,124,126,750,87,413,367,465,"Richmond","VA"
"376",40060,"Richmond, VA",1258398,644437,606810,759,0,62,247,15.16666667,56,14,15,13,14,0,9,22,25,"Richmond","VA"
"377",40060,"Richmond, VA",1258398,644437,606810,1344,10,267,374,18.33333333,969,297,97,52,287,236,389,328,252,"Richmond","VA"
"378",40060,"Richmond, VA",1258398,644437,606810,1315,0,80,440,14.83333333,916,137,49,7,254,469,349,329,238,"Richmond","VA"
"379",40060,"Richmond, VA",1258398,644437,606810,2219,0,0,0,7.833333333,2,0,0,0,2,0,1,1,0,"Richmond","VA"
"380",40060,"Richmond, VA",1258398,644437,606810,1220,10,151,396,17.16666667,685,118,50,10,372,135,207,257,221,"Richmond","VA"
